train_loss,val_loss,train_dice,val_dice,train_jaccard,val_jaccard
0.0857309823049538,0.1097483836735288,0.9224052,0.9024674,0.8583845,0.82618374
0.0857353614115003,0.1097360892842213,0.9224005937576294,0.9024550318717957,0.85837721824646,0.826169490814209
0.0884225568664607,0.1119889235123992,0.920640230178833,0.9000309109687805,0.8553823828697205,0.8221728801727295
0.0826639459093115,0.109284957870841,0.9259538054466248,0.9011831879615784,0.8640264868736267,0.8241326808929443
0.0826290424968769,0.1171483738968769,0.9255958795547484,0.8916706442832947,0.8632853627204895,0.8104590773582458
0.0810368638207663,0.1132465160141388,0.9275545477867126,0.897371768951416,0.8666524291038513,0.8179683685302734
0.08573595195341466,0.10976873617619276,0.9224002957344055,0.9024408459663391,0.8583760261535645,0.8261484503746033
